reporting_year,reporting_entity,facility_name,row_type,state,grid_connected,grid,primary_fuel,electricity_production_gj,electricity_production_mwh,scope1_emissions_tco2e,scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_per_mwh,jv_double_counted,important_notes
2023-24,LMS ENERGY PTY LTD,Seaford Heights Renewable Energy Facility,F,SA,On,NEM,Landfill Gas,64315.0,17865.0,1370.0,4.0,1374,0.08,False,
2023-24,LMS ENERGY PTY LTD,Seaford Heights Solar Facility,F,SA,On,NEM,Solar,2497.0,694.0,0.0,0.0,0,0.0,False,
2023-24,LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,F,VIC,On,NEM,Landfill Gas,20232.0,5620.0,418.0,1.0,419,0.07,False,
2023-24,LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,F,WA,On,SWIS,Landfill Gas,47952.0,13320.0,1067.0,1.0,1068,0.08,False,
2023-24,LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,F,QLD,On,NEM,Landfill Gas,99336.0,27593.0,2147.0,2.0,2149,0.08,False,
2023-24,LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,F,QLD,On,NEM,Landfill Gas,63295.0,17582.0,1302.0,19.0,1321,0.07,False,
2023-24,LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,F,VIC,On,NEM,Landfill Gas,228329.0,63425.0,4594.0,7.0,4601,0.07,False,
2023-24,LMS ENERGY PTY LTD,Woy Woy Renewable Energy Facility,F,NSW,On,NEM,Landfill Gas,27932.0,7759.0,552.0,6.0,558,0.07,False,
2023-24,LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,F,VIC,On,NEM,Landfill Gas,151086.0,41968.0,3081.0,5.0,3086,0.07,False,
2023-24,LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,F,NSW,On,NEM,Landfill Gas,55465.0,15407.0,1170.0,2.0,1172,0.08,False,
2023-24,LMS ENERGY PTY LTD,Corporate Total,C,,,,,1972689.0,547969.0,40461.0,111.0,40572,,False,
2023-24,LS AUSTRALIA HOLDCO1 PTY LTD,Wellington Solar Farm,F,NSW,On,NEM,Solar,1378241.0,382845.0,23.0,1075.0,1098,0.0,False,
2023-24,LS AUSTRALIA HOLDCO1 PTY LTD,Corporate Total,C,,,,,1378241.0,382845.0,23.0,1075.0,1098,,False,
2023-24,METKA EGN AUSTRALIA HOLDINGS PTY LTD,Corowa Solar Farm,F,NSW,On,NEM,Solar,222367.0,61769.0,0.0,135.0,135,0.0,False,
2023-24,METKA EGN AUSTRALIA HOLDINGS PTY LTD,Junee Solar Farm,F,NSW,On,NEM,Solar,208276.0,57854.0,0.0,200.0,200,0.0,False,
2023-24,METKA EGN AUSTRALIA HOLDINGS PTY LTD,Wagga Wagga North Solar Farm,F,NSW,On,NEM,Solar,294944.0,81929.0,0.0,269.0,269,0.0,False,
2023-24,METKA EGN AUSTRALIA HOLDINGS PTY LTD,Corporate Total,C,,,,,725587.0,201552.0,0.0,604.0,604,,False,
2023-24,METZ HOLDCO PTY LTD,Metz Solar Farm,F,NSW,On,NEM,Solar,793954.0,220543.0,42.0,1088.0,1130,0.0,False,
2023-24,METZ HOLDCO PTY LTD,Corporate Total,C,,,,,793954.0,220543.0,42.0,1088.0,1130,,False,
2023-24,MOORABOOL WIND FARM (HOLDING) PTY LTD,Moorabool Wind Farm Pty Ltd,F,VIC,On,NEM,Wind,1311765.0,364379.0,54.0,706.0,760,0.0,False,
2023-24,MOORABOOL WIND FARM (HOLDING) PTY LTD,Corporate Total,C,,,,,1311765.0,364379.0,54.0,706.0,760,,False,
2023-24,MOORABOOL SOUTH WIND FARM (HOLDING) PTY LTD,Moorabool South Wind Farm Pty Ltd,F,VIC,On,NEM,Wind,1386474.0,385132.0,59.0,762.0,821,0.0,False,
2023-24,MOORABOOL SOUTH WIND FARM (HOLDING) PTY LTD,Corporate Total,C,,,,,1386474.0,385132.0,59.0,762.0,821,,False,
2023-24,MOREE HOLDINGS CO PTY LTD,Moree Solar Farm,F,SA,On,NEM,Solar,494164.0,137268.0,24.0,586.0,610,0.0,False,
2023-24,MOREE HOLDINGS CO PTY LTD,Corporate Total,C,,,,,494164.0,137268.0,24.0,586.0,610,,False,
2023-24,MOURA SOLAR FARM HOLDINGS PTY LTD,MOURA SOLAR FARM SPV PTY LTD,F,QLD,On,NEM,Solar,660443.0,183456.0,0.0,1269.0,1269,0.0,False,
2023-24,MOURA SOLAR FARM HOLDINGS PTY LTD,Corporate Total,C,,,,,660443.0,183456.0,0.0,1269.0,1269,,False,
2023-24,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Mumbida Wind Farm Pty Ltd,F,WA,On,SWIS,Wind,581978.0,161661.0,29.0,226.0,255,0.0,False,
2023-24,MUMBIDA WIND FARM NO 1 HOLDINGS PTY LTD,Corporate Total,C,,,,,581978.0,161661.0,29.0,226.0,255,,False,
2023-24,MURRA WARRA II PROJECT CO PTY LTD,Murra Warra II Wind Farm,F,VIC,On,NEM,Wind,1944428.0,540119.0,85.0,1468.0,1553,0.0,False,
2023-24,MURRA WARRA II PROJECT CO PTY LTD,Corporate Total,C,,,,,1944428.0,540119.0,85.0,1468.0,1553,,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,BULGANA GREEN POWER HUB,F,VIC,On,NEM,Wind,1863871.0,517742.0,217.0,5414.0,5631,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,COLEAMBALLY SOLAR PTY LTD,F,NSW,On,NEM,Solar,1128069.0,313352.0,62.0,1022.0,1084,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,DEGRUSSA SOLAR PROJECT PTY LTD,F,WA,Off,Off-grid,Solar,61.0,17.0,0.0,4.0,4,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,DUBBO SOLAR HUB PTY LTD,F,NSW,On,NEM,Solar,208374.0,57882.0,8.0,75.0,83,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,GRIFFITH SOLAR FARM PTY LTD,F,NSW,On,NEM,Solar,245104.0,68084.0,6.0,86.0,92,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,HORNSDALE POWER RESERVE PTY LTD,F,SA,On,NEM,Battery,0.0,0.0,203.0,2945.0,3148,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,HWF1 Pty Ltd,F,SA,On,NEM,Wind,1223268.0,339797.0,47.0,56.0,103,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,HWF2 Pty Ltd,F,SA,On,NEM,Wind,1141536.0,317093.0,47.0,68.0,115,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,HWF3 PTY LTD,F,SA,On,NEM,Wind,1191902.0,331084.0,48.0,61.0,109,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,KABAN WIND FARM PTY LTD,F,QLD,On,NEM,Wind,1541154.0,428098.0,59.0,469.0,528,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,NUMURKAH SOLAR FARM PTY LTD,F,VIC,On,NEM,Solar,537730.0,149369.0,42.0,927.0,969,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,PARKES SOLAR FARM PTY LTD,F,NSW,On,NEM,Solar,398392.0,110664.0,28.0,233.0,261,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,VICTORIAN BIG BATTERY PTY LTD,F,VIC,On,NEM,Battery,0.0,0.0,573.0,19779.0,20352,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,WESTERN DOWNS GREEN POWER HUB PTY LTD,F,QLD,On,NEM,Solar,2894751.0,804098.0,491.0,2887.0,3378,0.0,False,
2023-24,NEOEN AUSTRALIA PTY. LTD.,Corporate Total,C,,,,,12374212.0,3437281.0,1831.0,34026.0,35857,,False,
2023-24,NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,F,WA,On,SWIS,Gas,6804196.0,1890055.0,755148.0,650.0,755798,0.4,False,
2023-24,NEWGEN KWINANA HOLDINGS PTY LTD,Corporate Total,C,,,,,6804196.0,1890055.0,755148.0,650.0,755798,,False,
2023-24,NRG VICTORIA I PTY LTD,Gladstone Power Station,F,QLD,On,NEM,Black Coal,23681515.0,6578199.0,6492467.0,46061.0,6538528,0.99,False,
2023-24,NRG VICTORIA I PTY LTD,Corporate Total,C,,,,,23681515.0,6578199.0,6492467.0,46061.0,6538528,,False,
2023-24,OAKEY 1 NEW HOLDCO PTY LTD,Oakey 1 Solar Farm,F,QLD,On,NEM,Solar,156158.0,43377.0,0.0,0.0,0,0.0,False,
2023-24,OAKEY 1 NEW HOLDCO PTY LTD,Corporate Total,C,,,,,156158.0,43377.0,0.0,0.0,0,,False,
2023-24,OJRP HOLDCO PTY LTD,Dulacca Wind Farm,F,QLD,On,NEM,Wind,1912229.0,531175.0,203.0,829.0,1032,0.0,False,
2023-24,OJRP HOLDCO PTY LTD,Corporate Total,C,,,,,1912229.0,531175.0,203.0,829.0,1032,,False,
2023-24,ORIGIN ENERGY LIMITED,Ballarat Solar Park,F,VIC,On,NEM,Solar,1227.0,341.0,0.0,1.0,1,0.0,False,
2023-24,ORIGIN ENERGY LIMITED,Bendigo Solar Park,F,VIC,On,NEM,Solar,1478.0,410.0,0.0,3.0,3,0.0,False,
2023-24,ORIGIN ENERGY LIMITED,Darling Downs Power Station,F,QLD,On,NEM,Gas,4814900.0,1337472.0,584435.0,14540.0,598975,0.44,False,
2023-24,ORIGIN ENERGY LIMITED,Eraring Power Station,F,NSW,On,NEM,Black Coal,56223522.0,15617645.0,13535335.0,14885.0,13550220,0.87,False,
2023-24,ORIGIN ENERGY LIMITED,La Trobe,F,VIC,On,NEM,Gas,1.0,0.0,0.0,0.0,0,0.0,False,
2023-24,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,F,SA,On,NEM,Gas,212950.0,59153.0,30118.0,252.0,30370,0.51,False,
2023-24,ORIGIN ENERGY LIMITED,Mortlake Power Station,F,VIC,On,NEM,Gas,1617544.0,449318.0,251299.0,5975.0,257274,0.56,False,
2023-24,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,F,QLD,On,NEM,Diesel,129382.0,35940.0,35233.0,3761.0,38994,0.98,False,
2023-24,ORIGIN ENERGY LIMITED,Origin Energy Eraring Battery,F,NSW,On,NEM,Battery,0.0,0.0,616.0,22.0,638,0.0,False,
2023-24,ORIGIN ENERGY LIMITED,Quarantine Power Station,F,SA,On,NEM,Gas,436603.0,121279.0,72916.0,754.0,73670,0.6,False,
2023-24,ORIGIN ENERGY LIMITED,Roma Power Station,F,QLD,On,NEM,Gas,80579.0,22383.0,14958.0,821.0,15779,0.67,False,
2023-24,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,F,NSW,On,NEM,Hydro,387401.0,107611.0,4.0,85852.0,85856,0.0,False,
2023-24,ORIGIN ENERGY LIMITED,Uranquinty Power Station,F,NSW,On,NEM,Gas,1813396.0,503721.0,303987.0,3922.0,307909,0.6,False,
2023-24,ORIGIN ENERGY LIMITED,Corporate Total,C,,,,,65718983.0,18255273.0,14828901.0,130788.0,14959689,,False,
2023-24,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Granville Harbour Wind Farm,F,TAS,On,NEM,Wind,1286049.0,357236.0,30.0,95.0,125,0.0,False,
2023-24,PALISADE GRANVILLE HARBOUR INVESTMENTS PTY LTD,Corporate Total,C,,,,,1286049.0,357236.0,30.0,95.0,125,,False,
2023-24,PALISADE WATERLOO HOLDINGS PTY LTD,Waterloo Wind Farm,F,SA,On,NEM,Wind,1091353.0,303154.0,130.0,177.0,307,0.0,False,
2023-24,PALISADE WATERLOO HOLDINGS PTY LTD,Corporate Total,C,,,,,1091353.0,303154.0,130.0,177.0,307,,False,
2023-24,PARF COMPANY 2 PTY LTD,Rye Park Wind Farm,F,NSW,On,NEM,Wind,1618650.0,449625.0,102.0,1771.0,1873,0.0,False,
2023-24,PARF COMPANY 2 PTY LTD,Corporate Total,C,,,,,1618650.0,449625.0,102.0,1771.0,1873,,False,
2023-24,PEAK RENEWABLES HOLDINGS PTY LTD,Burrinjuck Hydro,F,NSW,On,NEM,Hydro,402669.0,111853.0,10.0,14.0,24,0.0,False,
2023-24,PEAK RENEWABLES HOLDINGS PTY LTD,Hume Hydro,F,NSW,On,NEM,Hydro,672667.0,186852.0,23.0,110.0,133,0.0,False,
2023-24,PEAK RENEWABLES HOLDINGS PTY LTD,Keepit Hydro,F,NSW,On,NEM,Hydro,45530.0,12647.0,9.0,0.0,9,0.0,False,
2023-24,PEAK RENEWABLES HOLDINGS PTY LTD,Mt Mercer Wind farm Pty Ltd,F,VIC,On,NEM,Wind,927519.0,257644.0,51.0,503.0,554,0.0,False,
2023-24,PEAK RENEWABLES HOLDINGS PTY LTD,Mt Millar Wind Farm Pty Ltd,F,SA,On,NEM,Wind,517787.0,143830.0,36.0,6.0,42,0.0,False,
2023-24,PEAK RENEWABLES HOLDINGS PTY LTD,Corporate Total,C,,,,,2566172.0,712826.0,129.0,633.0,762,,False,
2023-24,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Pelican Point Power Station,F,SA,On,NEM,Gas,6078239.0,1688400.0,677090.0,2844.0,679934,0.4,False,
2023-24,INTERNATIONAL POWER (AUSTRALIA) HOLDINGS PTY LIMITED,Corporate Total,C,,,,,6078239.0,1688400.0,677090.0,2844.0,679934,,False,
2023-24,RIO TINTO LIMITED,Cape Lambert Power Station,F,WA,On,NWIS,Gas,649478.0,180411.0,108551.0,0.0,108551,0.6,False,
2023-24,RIO TINTO LIMITED,Paraburdoo Power Station,F,WA,On,NWIS,Gas,2049108.0,569197.0,289565.0,0.0,289565,0.51,False,
2023-24,RIO TINTO LIMITED,West Angelas Power Station,F,WA,On,NWIS,Gas,1337041.0,371400.0,197559.0,0.0,197559,0.53,False,
2023-24,RIO TINTO LIMITED,Yurralyi Maya Power Station,F,WA,On,NWIS,Gas,2540006.0,705557.0,410351.0,0.0,410351,0.58,False,
2023-24,RIO TINTO LIMITED,Corporate Total,C,,,,,6575633.0,1826565.0,1006026.0,0.0,1006026,,False,
2023-24,PORT ADELAIDE ENERGY PTY LTD,Snapper Point Power Station,F,SA,On,NEM,Gas,138465.0,38462.0,26704.0,615.0,27319,0.69,False,
2023-24,PORT ADELAIDE ENERGY PTY LTD,Corporate Total,C,,,,,138465.0,38462.0,26704.0,615.0,27319,,False,
2023-24,POWER AND WATER CORPORATION,Alpurrurulam (Lake Nash),F,NT,Off,Off-grid,Diesel,5906.0,1641.0,1222.0,0.0,1222,0.74,False,
2023-24,POWER AND WATER CORPORATION,Amanbidgi (Kildurk),F,NT,Off,Off-grid,Diesel,1523.0,423.0,390.0,0.0,390,0.92,False,
2023-24,POWER AND WATER CORPORATION,"Ampilatwatja (Alparra, Ammaroo)",F,NT,Off,Off-grid,Diesel,16729.0,4647.0,2935.0,0.0,2935,0.63,False,
2023-24,POWER AND WATER CORPORATION,Amunturangu (Mount Liebig),F,NT,Off,Off-grid,Diesel,3207.0,891.0,564.0,0.0,564,0.63,False,
2023-24,POWER AND WATER CORPORATION,Aputula (Finke),F,NT,Off,Off-grid,Diesel,4178.0,1161.0,717.0,0.0,717,0.62,False,
2023-24,POWER AND WATER CORPORATION,Areyonga (Utju),F,NT,Off,Off-grid,Diesel,3529.0,980.0,601.0,0.0,601,0.61,False,
2023-24,POWER AND WATER CORPORATION,Atitjere (Harts Range),F,NT,Off,Off-grid,Diesel,3556.0,988.0,590.0,0.0,590,0.6,False,
2023-24,POWER AND WATER CORPORATION,Borroloola Generation,F,NT,Off,Off-grid,Diesel,23734.0,6593.0,4229.0,0.0,4229,0.64,False,
2023-24,POWER AND WATER CORPORATION,Bulla Camp,F,NT,Off,Off-grid,Diesel,1123.0,312.0,300.0,0.0,300,0.96,False,
2023-24,POWER AND WATER CORPORATION,Bulman,F,NT,Off,Off-grid,Diesel,5054.0,1404.0,964.0,0.0,964,0.69,False,
2023-24,POWER AND WATER CORPORATION,Daly Waters Generation,F,NT,Off,Off-grid,Diesel,6248.0,1736.0,1300.0,0.0,1300,0.75,False,
2023-24,POWER AND WATER CORPORATION,Elliot Generation,F,NT,Off,Off-grid,Gas,11798.0,3277.0,2345.0,0.0,2345,0.72,False,
2023-24,POWER AND WATER CORPORATION,Engawala (Alcoota),F,NT,Off,Off-grid,Diesel,2320.0,644.0,477.0,0.0,477,0.74,False,
2023-24,POWER AND WATER CORPORATION,Epenarra (Wutunugurra),F,NT,Off,Off-grid,Diesel,3042.0,845.0,705.0,0.0,705,0.83,False,
2023-24,POWER AND WATER CORPORATION,Eva Valley,F,NT,Off,Off-grid,Diesel,1220.0,339.0,287.0,0.0,287,0.85,False,
2023-24,POWER AND WATER CORPORATION,Galiwinku (Elcho Island),F,NT,Off,Off-grid,Diesel,32719.0,9089.0,5873.0,0.0,5873,0.65,False,
2023-24,POWER AND WATER CORPORATION,Gapuwiyak (Lake Evella),F,NT,Off,Off-grid,Diesel,13952.0,3876.0,2413.0,0.0,2413,0.62,False,
2023-24,POWER AND WATER CORPORATION,Gunbalanya (Oenpelli),F,NT,Off,Off-grid,Diesel,20993.0,5831.0,3691.0,0.0,3691,0.63,False,
2023-24,POWER AND WATER CORPORATION,Ikuntji (Haasts Bluff),F,NT,Off,Off-grid,Diesel,2403.0,668.0,560.0,0.0,560,0.84,False,
2023-24,POWER AND WATER CORPORATION,Imangara (Murray Downs),F,NT,Off,Off-grid,Diesel,1154.0,321.0,279.0,0.0,279,0.87,False,
2023-24,POWER AND WATER CORPORATION,Imanpa (Mount Ebenezer),F,NT,Off,Off-grid,Diesel,2287.0,635.0,458.0,0.0,458,0.72,False,
2023-24,POWER AND WATER CORPORATION,Kalkaringi (Wave Hill),F,NT,Off,Off-grid,Diesel,10114.0,2809.0,1970.0,0.0,1970,0.7,False,
2023-24,POWER AND WATER CORPORATION,Kaltukatjara (Docker River),F,NT,Off,Off-grid,Diesel,5866.0,1629.0,955.0,0.0,955,0.59,False,
2023-24,POWER AND WATER CORPORATION,Lajamanu (Hooker Creek),F,NT,Off,Off-grid,Diesel,12302.0,3417.0,1982.0,0.0,1982,0.58,False,
2023-24,POWER AND WATER CORPORATION,Laramba (Napperby),F,NT,Off,Off-grid,Diesel,3905.0,1085.0,758.0,0.0,758,0.7,False,
2023-24,POWER AND WATER CORPORATION,Maningrida,F,NT,Off,Off-grid,Diesel,38924.0,10812.0,6560.0,0.0,6560,0.61,False,
2023-24,POWER AND WATER CORPORATION,Milikapiti (Snake Bay),F,NT,Off,Off-grid,Diesel,9648.0,2680.0,2071.0,0.0,2071,0.77,False,
2023-24,POWER AND WATER CORPORATION,Milingimbi,F,NT,Off,Off-grid,Diesel,14619.0,4061.0,2568.0,0.0,2568,0.63,False,
2023-24,POWER AND WATER CORPORATION,Milyakburra (Bickerton Island),F,NT,Off,Off-grid,Diesel,3241.0,900.0,562.0,0.0,562,0.62,False,
2023-24,POWER AND WATER CORPORATION,Minjilang (Croker Island),F,NT,Off,Off-grid,Diesel,5086.0,1413.0,905.0,0.0,905,0.64,False,
2023-24,POWER AND WATER CORPORATION,Minyerri (Hodgson Downs),F,NT,Off,Off-grid,Diesel,8795.0,2443.0,1500.0,0.0,1500,0.61,False,
2023-24,POWER AND WATER CORPORATION,Nauiyu Nambiyu (Daly River),F,NT,Off,Off-grid,Diesel,12182.0,3384.0,1308.0,0.0,1308,0.39,False,
2023-24,POWER AND WATER CORPORATION,Nguiu (Bathurst Island),F,NT,Off,Off-grid,Diesel,27895.0,7749.0,4740.0,0.0,4740,0.61,False,
2023-24,POWER AND WATER CORPORATION,Ngukurr (Roper River),F,NT,Off,Off-grid,Diesel,20912.0,5809.0,3842.0,0.0,3842,0.66,False,
2023-24,POWER AND WATER CORPORATION,Numbulwar (Rose River),F,NT,Off,Off-grid,Diesel,11160.0,3100.0,2200.0,0.0,2200,0.71,False,
2023-24,POWER AND WATER CORPORATION,Nyirripi (Waite Creek),F,NT,Off,Off-grid,Diesel,3892.0,1081.0,616.0,0.0,616,0.57,False,
2023-24,POWER AND WATER CORPORATION,Orwaitilla (Canteen Creek),F,NT,Off,Off-grid,Diesel,2879.0,800.0,587.0,0.0,587,0.73,False,
2023-24,POWER AND WATER CORPORATION,Palumpa,F,NT,Off,Off-grid,Diesel,6352.0,1764.0,1263.0,0.0,1263,0.72,False,
2023-24,POWER AND WATER CORPORATION,Papunya,F,NT,Off,Off-grid,Diesel,7304.0,2029.0,1451.0,0.0,1451,0.72,False,
2023-24,POWER AND WATER CORPORATION,Peppimenarti,F,NT,Off,Off-grid,Diesel,4574.0,1270.0,929.0,0.0,929,0.73,False,
2023-24,POWER AND WATER CORPORATION,Pidgeon Hole,F,NT,Off,Off-grid,Diesel,2222.0,617.0,489.0,0.0,489,0.79,False,
2023-24,POWER AND WATER CORPORATION,Pirlangimpi (Garden Point),F,NT,Off,Off-grid,Diesel,8504.0,2362.0,1836.0,0.0,1836,0.78,False,
2023-24,POWER AND WATER CORPORATION,Ramingining,F,NT,Off,Off-grid,Diesel,17284.0,4801.0,3007.0,0.0,3007,0.63,False,
2023-24,POWER AND WATER CORPORATION,Robinson River,F,NT,Off,Off-grid,Diesel,4079.0,1133.0,830.0,0.0,830,0.73,False,
2023-24,POWER AND WATER CORPORATION,Tara (Neutral Junction),F,NT,Off,Off-grid,Diesel,1147.0,319.0,274.0,0.0,274,0.86,False,
2023-24,POWER AND WATER CORPORATION,Ti Tree Generation,F,NT,Off,Off-grid,Diesel,8991.0,2498.0,1816.0,0.0,1816,0.73,False,
2023-24,POWER AND WATER CORPORATION,Timber Creek,F,NT,Off,Off-grid,Diesel,9651.0,2681.0,1801.0,0.0,1801,0.67,False,
2023-24,POWER AND WATER CORPORATION,Titjikala (Maryvale),F,NT,Off,Off-grid,Diesel,3489.0,969.0,240.0,0.0,240,0.25,False,
2023-24,POWER AND WATER CORPORATION,Umbakumba,F,NT,Off,Off-grid,Diesel,11380.0,3161.0,2311.0,0.0,2311,0.73,False,
2023-24,POWER AND WATER CORPORATION,Wadeye (Port Keats),F,NT,Off,Off-grid,Gas,36353.0,10098.0,6721.0,0.0,6721,0.67,False,
2023-24,POWER AND WATER CORPORATION,Walungurru (Kintore),F,NT,Off,Off-grid,Diesel,7320.0,2033.0,1212.0,0.0,1212,0.6,False,
2023-24,POWER AND WATER CORPORATION,Warruwi (Goulburn Is),F,NT,Off,Off-grid,Diesel,7810.0,2169.0,1372.0,0.0,1372,0.63,False,
2023-24,POWER AND WATER CORPORATION,Wilora (Stirling),F,NT,Off,Off-grid,Diesel,1169.0,325.0,260.0,0.0,260,0.8,False,
2023-24,POWER AND WATER CORPORATION,Wirliyatjarrayi (Willowra),F,NT,Off,Off-grid,Diesel,3872.0,1076.0,776.0,0.0,776,0.72,False,
2023-24,POWER AND WATER CORPORATION,Yarralin,F,NT,Off,Off-grid,Diesel,5778.0,1605.0,1118.0,0.0,1118,0.7,False,
2023-24,POWER AND WATER CORPORATION,Yuendumu,F,NT,Off,Off-grid,Diesel,18125.0,5035.0,3095.0,0.0,3095,0.61,False,
2023-24,POWER AND WATER CORPORATION,Corporate Total,C,,,,,523499.0,145416.0,94825.0,0.0,94825,,False,
2023-24,POWER GENERATION CORPORATION,Channel Island Power Station,F,NT,On,DKIS,Gas,2664641.0,740178.0,462116.0,0.0,462116,0.62,False,
2023-24,POWER GENERATION CORPORATION,Katherine Power Station,F,NT,On,DKIS,Gas,153993.0,42776.0,29557.0,0.0,29557,0.69,False,
2023-24,POWER GENERATION CORPORATION,Kings Canyon,F,NT,Off,Off-grid,Diesel,7117.0,1977.0,1396.0,0.0,1396,0.71,False,
2023-24,POWER GENERATION CORPORATION,Owen Springs Power Station,F,NT,Off,Off-grid,Gas,534233.0,148398.0,79455.0,0.0,79455,0.54,False,
2023-24,POWER GENERATION CORPORATION,Ron Goodin Power Station,F,NT,Off,Off-grid,Gas,153212.0,42559.0,31811.0,0.0,31811,0.75,False,
2023-24,POWER GENERATION CORPORATION,Tennant Creek Power Station,F,NT,Off,Off-grid,Gas,105527.0,29313.0,22243.0,0.0,22243,0.76,False,
2023-24,POWER GENERATION CORPORATION,Weddell Power Station,F,NT,On,DKIS,Gas,1737593.0,482665.0,268884.0,0.0,268884,0.56,False,
2023-24,POWER GENERATION CORPORATION,Yulara Power Station,F,NT,Off,Off-grid,Gas,70047.0,19458.0,14580.0,0.0,14580,0.75,False,
2023-24,POWER GENERATION CORPORATION,Corporate Total,C,,,,,5426363.0,1507324.0,910042.0,0.0,910042,,False,
2023-24,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,F,VIC,On,NEM,Biofuel,73300.0,20361.0,22795.0,8612.0,31407,1.12,False,
2023-24,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Corporate Total,C,,,,,73300.0,20361.0,22795.0,8612.0,31407,,False,
2023-24,PRIME RENEWABLES PTY LTD,Chepstowe Wind Farm,F,ACT,On,NEM,Wind,55064.0,15296.0,0.0,11.0,11,0.0,False,
2023-24,PRIME RENEWABLES PTY LTD,Diapur Wind Farm,F,ACT,On,NEM,Wind,126998.0,35277.0,0.0,23.0,23,0.0,False,
2023-24,PRIME RENEWABLES PTY LTD,Ferguson Wind Farm,F,ACT,On,NEM,Wind,146225.0,40618.0,0.0,52.0,52,0.0,False,
2023-24,PRIME RENEWABLES PTY LTD,Maroona Wind Farm,F,VIC,On,NEM,Wind,81175.0,22549.0,0.0,24.0,24,0.0,False,
2023-24,PRIME RENEWABLES PTY LTD,Mortons Lane Wind Farm,F,ACT,On,NEM,Wind,191778.0,53272.0,0.0,49.0,49,0.0,False,
2023-24,PRIME RENEWABLES PTY LTD,Corporate Total,C,,,,,601240.0,167011.0,0.0,159.0,159,,False,
2023-24,QGC UPSTREAM INVESTMENTS PTY LTD,Condamine Power Station,F,QLD,On,NEM,Gas,346146.0,96152.0,52667.0,4905.0,57572,0.55,False,
2023-24,QGC UPSTREAM INVESTMENTS PTY LTD,Corporate Total,C,,,,,346146.0,96152.0,52667.0,4905.0,57572,,False,
2023-24,QGIF SWAN HOLDCO PTY LTD,Blue Rock,F,VIC,On,NEM,Hydro,37681.0,10467.0,0.0,0.0,0,0.0,False,
2023-24,QGIF SWAN HOLDCO PTY LTD,Cardinia,F,VIC,On,NEM,Hydro,16042.0,4456.0,0.0,0.0,0,0.0,False,
2023-24,QGIF SWAN HOLDCO PTY LTD,Cue Hub,F,WA,Off,Off-grid,Battery,0.0,0.0,0.0,29.0,29,0.0,False,
2023-24,QGIF SWAN HOLDCO PTY LTD,Cue Town Power Station,F,WA,Off,Off-grid,Diesel,12308.0,3419.0,2352.0,0.0,2352,0.69,False,
2023-24,QGIF SWAN HOLDCO PTY LTD,Esperance Town Power Station,F,WA,Off,Off-grid,Gas,307915.0,85532.0,28588.0,7.0,28595,0.33,False,
2023-24,QGIF SWAN HOLDCO PTY LTD,Meekatharra Solar Farm,F,WA,Off,Off-grid,Solar,1917.0,533.0,0.0,0.0,0,0.0,False,
2023-24,QGIF SWAN HOLDCO PTY LTD,Meekatharra Town Power Station,F,WA,Off,Off-grid,Diesel,23110.0,6419.0,4165.0,0.0,4165,0.65,False,
2023-24,QGIF SWAN HOLDCO PTY LTD,Mt Magnet Town Power Station,F,WA,Off,Off-grid,Gas,15901.0,4417.0,2643.0,3.0,2646,0.6,False,
2023-24,QGIF SWAN HOLDCO PTY LTD,Norseman Power Station,F,WA,Off,Off-grid,Diesel,17674.0,4910.0,3182.0,0.0,3182,0.65,False,
